location,year,daly,pop65.x,Lit15.x,popm.x,Year,World.Bank.s.income.classification,measure.y,number,pop65.y,Lit15.y,popm.y,population,hdi
russian federation,2007,638928.2276,13.92943394,NA,46.25244204,NA,Upper-middle-income countries,Deaths,35415.48341,13.92943394,NA,46.25244204,142805114,0.789
russian federation,2008,631171.0577,13.58019858,NA,46.23514472,NA,Upper-middle-income countries,Deaths,35116.79239,13.58019858,NA,46.23514472,142742366,0.793
russian federation,2009,590607.5401,13.1409184,NA,46.22995449,NA,Upper-middle-income countries,Deaths,33016.02125,13.1409184,NA,46.22995449,142785348,0.791
russian federation,2010,584566.8032,12.79095159,99.68427277,46.23965529,NA,Upper-middle-income countries,Deaths,32826.27629,12.79095159,99.68427277,46.23965529,142849468,0.797
russian federation,2011,521331.8717,12.69687726,NA,46.26250439,NA,Upper-middle-income countries,Deaths,29345.23303,12.69687726,NA,46.26250439,143018195,0.807
russian federation,2012,479104.4964,12.82981923,NA,46.2931514,NA,Upper-middle-income countries,Deaths,27180.10749,12.82981923,NA,46.2931514,143378447,0.811
russian federation,2013,438025.4957,13.01144261,NA,46.32608354,NA,Upper-middle-income countries,Deaths,25076.85419,13.01144261,NA,46.32608354,143805638,0.816
russian federation,2014,412224.6248,13.28952157,NA,46.35373501,NA,Upper-middle-income countries,Deaths,23782.11488,13.28952157,NA,46.35373501,144237223,0.818
russian federation,2015,386772.3871,13.61549995,NA,46.37397462,NA,Upper-middle-income countries,Deaths,22479.03822,13.61549995,NA,46.37397462,144640716,0.823
russian federation,2016,371424.819,13.90210927,NA,46.39267665,NA,Upper-middle-income countries,Deaths,21757.94388,13.90210927,NA,46.39267665,145015460,0.826
russian federation,2017,341451.2989,14.21591061,NA,46.412671,NA,Upper-middle-income countries,Deaths,20124.95807,14.21591061,NA,46.412671,145293260,0.827
russian federation,2018,331919.2986,14.54035404,NA,46.43238332,NA,Upper-middle-income countries,Deaths,19569.86735,14.54035404,NA,46.43238332,145398106,0.836
russian federation,2019,315245.9739,14.90699887,NA,46.44987729,NA,Upper-middle-income countries,Deaths,18578.21947,14.90699887,NA,46.44987729,145453291,0.839
rwanda,1990,1585.598669,2.286172914,NA,49.78251253,2019,Low-income countries,Deaths,67.68071038,2.286172914,NA,49.78251253,7319962,NA
rwanda,1991,1609.991951,2.303170547,57.85348892,49.75799797,2019,Low-income countries,Deaths,68.75343111,2.303170547,57.85348892,49.75799797,7485681,NA
rwanda,1992,1633.283482,2.314636243,NA,49.72584002,2019,Low-income countries,Deaths,69.72101362,2.314636243,NA,49.72584002,7657208,NA
rwanda,1993,1662.124037,2.314415148,NA,49.68526479,2019,Low-income countries,Deaths,70.62589936,2.314415148,NA,49.68526479,7904740,NA
rwanda,1994,1542.478771,2.163697436,NA,49.14168461,2019,Low-income countries,Deaths,66.78567619,2.163697436,NA,49.14168461,6732665,NA
rwanda,1995,1359.602242,1.935721713,NA,48.3769444,2019,Low-income countries,Deaths,61.34600222,1.935721713,NA,48.3769444,5686897,0.279
rwanda,1996,1312.01188,1.928170901,NA,48.40592896,2019,Low-income countries,Deaths,59.34129705,1.928170901,NA,48.40592896,6715510,0.28
rwanda,1997,1351.205838,1.919820596,NA,48.43230466,2019,Low-income countries,Deaths,59.68446765,1.919820596,NA,48.43230466,7666732,0.281
rwanda,1998,1354.203564,2.005497277,NA,48.38050222,2019,Low-income countries,Deaths,58.92811868,2.005497277,NA,48.38050222,7914645,0.289
rwanda,1999,1290.922653,2.195256759,NA,48.25733212,2019,Low-income countries,Deaths,56.02116048,2.195256759,NA,48.25733212,8009587,0.303
rwanda,2000,1214.107516,2.399380714,64.88860321,48.14165593,2019,Low-income countries,Deaths,52.63605416,2.399380714,64.88860321,48.14165593,8109989,0.328
rwanda,2001,1127.806353,2.61805745,NA,48.02836013,2019,Low-income countries,Deaths,48.70635473,2.61805745,NA,48.02836013,8223941,0.346
rwanda,2002,1065.563038,2.801420541,NA,47.95157989,2019,Low-income countries,Deaths,45.92901691,2.801420541,NA,47.95157989,8372306,0.367
rwanda,2003,1015.627813,2.870993745,NA,47.97412276,2019,Low-income countries,Deaths,43.61408321,2.870993745,NA,47.97412276,8567992,0.385
rwanda,2004,983.6933421,2.878653845,NA,48.05378343,2019,Low-income countries,Deaths,42.15133827,2.878653845,NA,48.05378343,8791853,0.403
rwanda,2005,961.981326,2.900607275,NA,48.12624754,2019,Low-income countries,Deaths,41.13294857,2.900607275,NA,48.12624754,9026299,0.421
rwanda,2006,968.9304645,2.930761385,NA,48.19112399,2019,Low-income countries,Deaths,41.39549127,2.930761385,NA,48.19112399,9270066,0.44
rwanda,2007,1000.165952,2.967384227,NA,48.25003612,2019,Low-income countries,Deaths,42.76344695,2.967384227,NA,48.25003612,9523168,0.454
rwanda,2008,1048.275343,3.010857753,NA,48.30359775,2019,Low-income countries,Deaths,44.94690773,3.010857753,NA,48.30359775,9781996,0.465
rwanda,2009,1092.489692,3.059588279,NA,48.35233141,2019,Low-income countries,Deaths,47.00879231,3.059588279,NA,48.35233141,10043737,0.477
rwanda,2010,1134.712732,3.112130519,65.85227203,48.39669218,2019,Low-income countries,Deaths,49.05585733,3.112130519,65.85227203,48.39669218,10309031,0.485
rwanda,2011,1172.344387,3.171113325,NA,48.43614386,2019,Low-income countries,Deaths,50.90617863,3.171113325,NA,48.43614386,10576932,0.493
rwanda,2012,1216.193945,3.152356745,NA,48.48314637,2019,Low-income countries,Deaths,52.90940913,3.152356745,NA,48.48314637,10840334,0.501
rwanda,2013,1268.07029,3.065145368,NA,48.54112338,2019,Low-income countries,Deaths,55.45675264,3.065145368,NA,48.54112338,11101350,0.502
rwanda,2014,1319.638334,3.006491253,70.80413055,48.59545949,2019,Low-income countries,Deaths,57.90929815,3.006491253,70.80413055,48.59545949,11368451,0.507
rwanda,2015,1368.094349,2.978048793,NA,48.64551185,2019,Low-income countries,Deaths,60.26580757,2.978048793,NA,48.64551185,11642959,0.509
rwanda,2016,1388.162971,2.972382761,NA,48.69250842,2019,Low-income countries,Deaths,61.37303995,2.972382761,NA,48.69250842,11930899,0.518
rwanda,2017,1390.835562,2.984639265,NA,48.735681,2019,Low-income countries,Deaths,61.93482953,2.984639265,NA,48.735681,12230339,0.52
rwanda,2018,1392.989838,3.01318864,73.21559143,48.77842846,2019,Low-income countries,Deaths,62.41125249,3.01318864,73.21559143,48.77842846,12531808,0.522
rwanda,2019,1427.576279,3.054321346,NA,48.8202441,2019,Low-income countries,Deaths,64.15592054,3.054321346,NA,48.8202441,12835028,0.531
samoa,1990,30.12521015,3.744663646,NA,52.59117881,2019,Upper-middle-income countries,Deaths,1.319510509,3.744663646,NA,52.59117881,168186,NA
samoa,1991,30.26124054,3.865122317,97.94432831,52.54859189,2019,Upper-middle-income countries,Deaths,1.319213398,3.865122317,97.94432831,52.54859189,168701,NA
samoa,1992,30.66786973,3.959081152,NA,52.49147521,2019,Upper-middle-income countries,Deaths,1.33164785,3.959081152,NA,52.49147521,169799,NA
samoa,1993,31.22535943,4.026855429,NA,52.42469159,2019,Upper-middle-income countries,Deaths,1.352398296,4.026855429,NA,52.42469159,171362,NA
samoa,1994,31.88798085,4.077535859,NA,52.36010098,2019,Upper-middle-income countries,Deaths,1.378444044,4.077535859,NA,52.36010098,173107,NA
samoa,1995,32.56144945,4.119735623,NA,52.29900173,2019,Upper-middle-income countries,Deaths,1.405594141,4.119735623,NA,52.29900173,174902,0.651
samoa,1996,33.63730637,4.15645708,NA,52.239507,2019,Upper-middle-income countries,Deaths,1.452120209,4.15645708,NA,52.239507,176713,0.659
samoa,1997,35.21447842,4.192535713,NA,52.18070717,2019,Upper-middle-income countries,Deaths,1.522081835,4.192535713,NA,52.18070717,178543,0.661
samoa,1998,37.00183234,4.227069878,NA,52.1235136,2019,Upper-middle-income countries,Deaths,1.601626598,4.227069878,NA,52.1235136,180385,0.664
samoa,1999,38.95420005,4.262914972,NA,52.07095071,2019,Upper-middle-income countries,Deaths,1.690091769,4.262914972,NA,52.07095071,182211,0.668
samoa,2000,40.63867434,4.301443416,NA,52.02002087,2019,Upper-middle-income countries,Deaths,1.766613984,4.301443416,NA,52.02002087,184008,0.672
samoa,2001,42.31620214,4.344310893,NA,51.9700318,2019,Upper-middle-income countries,Deaths,1.842526793,4.344310893,NA,51.9700318,185530,0.679
samoa,2002,43.97011657,4.405252117,NA,51.90805337,2019,Upper-middle-income countries,Deaths,1.91590343,4.405252117,NA,51.90805337,186630,0.678
samoa,2003,45.83951428,4.480912508,NA,51.83258643,2019,Upper-middle-income countries,Deaths,2.001094583,4.480912508,NA,51.83258643,187440,0.683
samoa,2004,47.41767963,4.558058419,NA,51.75703051,2019,Upper-middle-income countries,Deaths,2.074667226,4.558058419,NA,51.75703051,188073,0.688
samoa,2005,48.56139642,4.63483295,NA,51.68481545,2019,Upper-middle-income countries,Deaths,2.128929412,4.63483295,NA,51.68481545,188626,0.692
samoa,2006,49.3094441,4.701167239,NA,51.61871168,2019,Upper-middle-income countries,Deaths,2.165769596,4.701167239,NA,51.61871168,189379,0.695
samoa,2007,50.03953375,4.744117431,NA,51.55923519,2019,Upper-middle-income countries,Deaths,2.200651438,4.744117431,NA,51.55923519,190478,0.7
samoa,2008,50.75977521,4.76752856,NA,51.50453368,2019,Upper-middle-income countries,Deaths,2.23660157,4.76752856,NA,51.50453368,191787,0.702
samoa,2009,51.40330155,4.778026256,NA,51.45463205,2019,Upper-middle-income countries,Deaths,2.268091066,4.778026256,NA,51.45463205,193176,0.693
samoa,2010,52.12505786,4.77676496,NA,51.406982,2019,Upper-middle-income countries,Deaths,2.304540551,4.77676496,NA,51.406982,194672,0.704
samoa,2011,52.97914361,4.77079312,98.97325897,51.35904579,2019,Upper-middle-income countries,Deaths,2.347166532,4.77079312,98.97325897,51.35904579,196351,0.706
samoa,2012,54.36061977,4.751822091,NA,51.31382367,2019,Upper-middle-income countries,Deaths,2.413657259,4.751822091,NA,51.31382367,198124,0.703
samoa,2013,55.67673028,4.728692251,NA,51.27063754,2019,Upper-middle-income countries,Deaths,2.476073454,4.728692251,NA,51.27063754,199939,0.704
samoa,2014,57.00366623,4.7168128,NA,51.228458,2019,Upper-middle-income countries,Deaths,2.535697782,4.7168128,NA,51.228458,201757,0.707
samoa,2015,58.40062216,4.721214518,NA,51.1865639,2019,Upper-middle-income countries,Deaths,2.597640905,4.721214518,NA,51.1865639,203571,0.71
samoa,2016,60.68053826,4.746185732,NA,51.14671311,2019,Upper-middle-income countries,Deaths,2.695930936,4.746185732,NA,51.14671311,205544,0.714
samoa,2017,63.46001619,4.789781799,NA,51.11014786,2019,Upper-middle-income countries,Deaths,2.812316385,4.789781799,NA,51.11014786,207630,0.714
samoa,2018,66.15898793,4.851908193,NA,51.07176408,2019,Upper-middle-income countries,Deaths,2.92096009,4.851908193,NA,51.07176408,209701,0.713
samoa,2019,67.95879674,4.927668229,NA,51.03513367,2019,Upper-middle-income countries,Deaths,2.989180189,4.927668229,NA,51.03513367,211905,0.712
san marino,1990,30.11008604,13.61533806,NA,48.96679924,2019,High-income countries,Deaths,2.018842769,13.61533806,NA,48.96679924,23132,0.841
san marino,1991,30.63864798,13.86917322,NA,48.94496782,2019,High-income countries,Deaths,2.073043848,13.86917322,NA,48.94496782,23459,0.844
san marino,1992,31.17499499,14.15730337,NA,48.91633065,2019,High-income countries,Deaths,2.128496321,14.15730337,NA,48.91633065,23808,0.845
san marino,1993,31.51254636,14.39736989,NA,48.85654026,2019,High-income countries,Deaths,2.169145787,14.39736989,NA,48.85654026,24181,0.85
san marino,1994,31.96245948,14.60332987,NA,48.73038516,2019,High-income countries,Deaths,2.220478592,14.60332987,NA,48.73038516,24535,0.855
san marino,1995,31.98209253,14.87211428,NA,48.64984329,2019,High-income countries,Deaths,2.24199165,14.87211428,NA,48.64984329,24886,0.861
san marino,1996,31.88270614,15.10570427,NA,48.63086982,2019,High-income countries,Deaths,2.253982757,15.10570427,NA,48.63086982,25235,0.862
san marino,1997,31.51324392,15.30121894,NA,48.64822629,2019,High-income countries,Deaths,2.247412481,15.30121894,NA,48.64822629,25596,0.867
san marino,1998,31.22592474,15.57679732,NA,48.72869947,2019,High-income countries,Deaths,2.246034502,15.57679732,NA,48.72869947,25997,0.872
san marino,1999,30.53543287,15.89751359,NA,48.84108468,2019,High-income countries,Deaths,2.208945013,15.89751359,NA,48.84108468,26404,0.875
san marino,2000,29.93614581,16.05368627,NA,48.91697424,2019,High-income countries,Deaths,2.178471487,16.05368627,NA,48.91697424,26823,0.875
san marino,2001,29.41785541,16.03043661,NA,48.94091824,2019,High-income countries,Deaths,2.157188774,16.03043661,NA,48.94091824,27335,0.879
san marino,2002,28.72723865,16.01952161,NA,48.93274697,2019,High-income countries,Deaths,2.123646337,16.01952161,NA,48.93274697,27969,0.882
san marino,2003,27.64378722,16.11307297,NA,48.94234467,2019,High-income countries,Deaths,2.053696898,16.11307297,NA,48.94234467,28601,0.883
san marino,2004,24.0261389,16.30660823,NA,48.96710549,2019,High-income countries,Deaths,1.697224904,16.30660823,NA,48.96710549,29093,0.885
san marino,2005,23.06777359,16.23119154,NA,49.00027111,2019,High-income countries,Deaths,1.632574858,16.23119154,NA,49.00027111,29508,0.888
san marino,2006,21.6647604,15.72649287,NA,49.05036884,2019,High-income countries,Deaths,1.535822355,15.72649287,NA,49.05036884,29959,0.892
san marino,2007,20.07081105,15.76971832,NA,49.0550507,2019,High-income countries,Deaths,1.426330507,15.76971832,NA,49.0550507,30372,0.895
san marino,2008,18.54402595,16.60260586,NA,49.02931596,2019,High-income countries,Deaths,1.319978647,16.60260586,NA,49.02931596,30700,0.898
san marino,2009,17.51629498,17.16383071,NA,49.00672913,2019,High-income countries,Deaths,1.250904762,17.16383071,NA,49.00672913,31059,0.9
san marino,2010,17.19858653,17.25065253,NA,48.94646925,2019,High-income countries,Deaths,1.232190443,17.25065253,NA,48.94646925,31608,0.901
san marino,2011,17.66842712,17.27623825,NA,48.71518695,2019,High-income countries,Deaths,1.272138905,17.27623825,NA,48.71518695,32495,0.895
san marino,2012,18.7404685,17.46046119,NA,48.57841362,2019,High-income countries,Deaths,1.356960271,17.46046119,NA,48.57841362,33132,0.886
san marino,2013,19.92070581,17.71244874,NA,48.6315157,2019,High-income countries,Deaths,1.446575131,17.71244874,NA,48.6315157,33285,0.882
san marino,2014,21.57639436,17.97870588,NA,48.64176825,2019,High-income countries,Deaths,1.591003327,17.97870588,NA,48.64176825,33389,0.879
san marino,2015,22.75003787,18.28716116,NA,48.63866548,2019,High-income countries,Deaths,1.693794189,18.28716116,NA,48.63866548,33570,0.872
san marino,2016,23.18926951,18.54938819,NA,48.62859845,2019,High-income countries,Deaths,1.73570768,18.54938819,NA,48.62859845,33834,0.868
san marino,2017,23.32143296,18.80845066,NA,48.63753817,2019,High-income countries,Deaths,1.756289101,18.80845066,NA,48.63753817,34056,0.867
san marino,2018,22.98777081,19.0932779,NA,48.67666003,2019,High-income countries,Deaths,1.732607842,19.0932779,NA,48.67666003,34156,0.859
san marino,2019,23.02142449,19.38263477,NA,48.71847387,2019,High-income countries,Deaths,1.73601281,19.38263477,NA,48.71847387,34178,0.861
sao tome and principe,1990,37.53887575,4.325137316,NA,49.71705874,2019,Lower-middle-income countries,Deaths,1.776467557,4.325137316,NA,49.71705874,120343,0.48
sao tome and principe,1991,36.09937984,4.323063924,73.24241638,49.69289266,2019,Lower-middle-income countries,Deaths,1.706017955,4.323063924,73.24241638,49.69289266,123084,0.48
sao tome and principe,1992,35.22918657,4.34109576,NA,49.70075131,2019,Lower-middle-income countries,Deaths,1.657980174,4.34109576,NA,49.70075131,125648,0.481
sao tome and principe,1993,34.01190287,4.357866159,NA,49.71368835,2019,Lower-middle-income countries,Deaths,1.571025727,4.357866159,NA,49.71368835,128182,0.481
sao tome and principe,1994,34.00252066,4.371450875,NA,49.72984556,2019,Lower-middle-income countries,Deaths,1.576987354,4.371450875,NA,49.72984556,130666,0.483
sao tome and principe,1995,34.35899747,4.377540822,NA,49.74563599,2019,Lower-middle-income countries,Deaths,1.601766597,4.377540822,NA,49.74563599,133077,0.484
sao tome and principe,1996,36.23514931,4.376626973,NA,49.76442265,2019,Lower-middle-income countries,Deaths,1.692127856,4.376626973,NA,49.76442265,135412,0.487
sao tome and principe,1997,38.71308628,4.36377637,NA,49.78497123,2019,Lower-middle-income countries,Deaths,1.809099215,4.36377637,NA,49.78497123,137656,0.488
sao tome and principe,1998,41.75371584,4.337950991,NA,49.80256098,2019,Lower-middle-income countries,Deaths,1.950196061,4.337950991,NA,49.80256098,139790,0.49
sao tome and principe,1999,44.25076639,4.305469367,NA,49.8201794,2019,Lower-middle-income countries,Deaths,2.067256812,4.305469367,NA,49.8201794,141808,0.495
sao tome and principe,2000,46.43725994,4.265778789,NA,49.83508914,2019,Lower-middle-income countries,Deaths,2.173173682,4.265778789,NA,49.83508914,143714,0.498
sao tome and principe,2001,48.44848982,4.206949363,84.9085083,49.84479481,2019,Lower-middle-income countries,Deaths,2.26571683,4.206949363,84.9085083,49.84479481,146258,0.504
sao tome and principe,2002,50.82310313,4.146047657,NA,49.85684826,2019,Lower-middle-income countries,Deaths,2.379652853,4.146047657,NA,49.85684826,149841,0.508
sao tome and principe,2003,52.95379978,4.100831483,NA,49.86992885,2019,Lower-middle-income countries,Deaths,2.481578568,4.100831483,NA,49.86992885,153762,0.516
sao tome and principe,2004,55.6576707,4.06158646,NA,49.87856459,2019,Lower-middle-income countries,Deaths,2.614778026,4.06158646,NA,49.87856459,157697,0.522
sao tome and principe,2005,57.32549341,4.017491287,NA,49.88186541,2019,Lower-middle-income countries,Deaths,2.701663692,4.017491287,NA,49.88186541,161680,0.529
sao tome and principe,2006,59.82282518,3.963505698,NA,49.88203349,2019,Lower-middle-income countries,Deaths,2.818333559,3.963505698,NA,49.88203349,165725,0.539
sao tome and principe,2007,61.15030198,3.902393071,NA,49.88136242,2019,Lower-middle-income countries,Deaths,2.882700901,3.902393071,NA,49.88136242,169845,0.543
sao tome and principe,2008,62.11129016,3.832968877,69.53639221,49.88391071,2019,Lower-middle-income countries,Deaths,2.931658716,3.832968877,69.53639221,49.88391071,174004,0.544
sao tome and principe,2009,64.03795102,3.757410402,NA,49.88547561,2019,Lower-middle-income countries,Deaths,3.027528748,3.757410402,NA,49.88547561,178128,0.55
sao tome and principe,2010,66.15767444,3.682637114,NA,49.88360474,2019,Lower-middle-income countries,Deaths,3.127073929,3.682637114,NA,49.88360474,182138,0.553
sao tome and principe,2011,71.27626007,3.608007762,NA,49.89572359,2019,Lower-middle-income countries,Deaths,3.36315775,3.608007762,NA,49.89572359,186044,0.556
sao tome and principe,2012,81.35421711,3.554833631,90.14309692,49.91101704,2019,Lower-middle-income countries,Deaths,3.82737099,3.554833631,90.14309692,49.91101704,189924,0.562
sao tome and principe,2013,92.77958542,3.531227259,NA,49.91768039,2019,Lower-middle-income countries,Deaths,4.340256304,3.531227259,NA,49.91768039,193757,0.573
sao tome and principe,2014,103.7442783,3.523597827,NA,49.92177096,2019,Lower-middle-income countries,Deaths,4.843944899,3.523597827,NA,49.92177096,197497,0.584
sao tome and principe,2015,109.7557272,3.535887154,NA,49.92492194,2019,Lower-middle-income countries,Deaths,5.099528993,3.535887154,NA,49.92492194,201124,0.595
sao tome and principe,2016,111.4015235,3.569569839,NA,49.92718636,2019,Lower-middle-income countries,Deaths,5.147685629,3.569569839,NA,49.92718636,204632,0.599
sao tome and principe,2017,111.1449327,3.624363994,NA,49.92597435,2019,Lower-middle-income countries,Deaths,5.085350893,3.624363994,NA,49.92597435,208036,0.604
sao tome and principe,2018,112.434152,3.696579983,NA,49.92192823,2019,Lower-middle-income countries,Deaths,5.113381777,3.696579983,NA,49.92192823,211344,0.607
sao tome and principe,2019,114.2288155,3.774248715,NA,49.91775358,2019,Lower-middle-income countries,Deaths,5.147612566,3.774248715,NA,49.91775358,214599,0.608
saudi arabia,1990,27415.32206,2.582259499,NA,56.94716004,2019,High-income countries,Deaths,1272.519955,2.582259499,NA,56.94716004,16004763,0.699
saudi arabia,1991,28484.13068,2.572630519,NA,57.04810584,2019,High-income countries,Deaths,1314.913028,2.572630519,NA,57.04810584,16654276,0.707
saudi arabia,1992,29536.74414,2.566283958,70.82164764,57.11888249,2019,High-income countries,Deaths,1355.799831,2.566283958,70.82164764,57.11888249,17281350,0.713
saudi arabia,1993,30649.02121,2.566663009,NA,57.15407665,2019,High-income countries,Deaths,1397.988455,2.566663009,NA,57.15407665,17846461,0.717
saudi arabia,1994,31756.9858,2.573694255,NA,57.19113644,2019,High-income countries,Deaths,1438.517288,2.573694255,NA,57.19113644,18367528,0.72
saudi arabia,1995,32921.33067,2.584650834,NA,57.20939599,2019,High-income countries,Deaths,1481.298249,2.584650834,NA,57.20939599,18888857,0.724
saudi arabia,1996,34321.28871,2.598545786,NA,57.19112759,2019,High-income countries,Deaths,1534.066881,2.598545786,NA,57.19112759,19410280,0.728
saudi arabia,1997,36190.29242,2.612843061,NA,57.18288404,2019,High-income countries,Deaths,1605.149805,2.612843061,NA,57.18288404,19938377,0.732
saudi arabia,1998,38273.92688,2.625756011,NA,57.18037004,2019,High-income countries,Deaths,1685.176073,2.625756011,NA,57.18037004,20472580,0.738
saudi arabia,1999,40471.51233,2.634183514,NA,57.17192948,2019,High-income countries,Deaths,1766.720904,2.634183514,NA,57.17192948,21009660,0.74
saudi arabia,2000,42166.67459,2.633291146,79.35093689,57.16352653,2019,High-income countries,Deaths,1823.944217,2.633291146,79.35093689,57.16352653,21547390,0.746
saudi arabia,2001,43687.1335,2.621823093,NA,57.15780396,2019,High-income countries,Deaths,1879.933991,2.621823093,NA,57.15780396,22085929,0.752
saudi arabia,2002,45257.76384,2.601950236,NA,57.14470605,2019,High-income countries,Deaths,1932.407248,2.601950236,NA,57.14470605,22623415,0.756
saudi arabia,2003,46584.64656,2.575931615,NA,57.11077007,2019,High-income countries,Deaths,1969.292097,2.575931615,NA,57.11077007,23150847,0.765
saudi arabia,2004,47043.02771,2.567388342,82.85774231,57.01045753,2019,High-income countries,Deaths,1967.014919,2.567388342,82.85774231,57.01045753,23661808,0.775
saudi arabia,2005,48668.33511,2.523407588,NA,56.97369795,2019,High-income countries,Deaths,2007.5088,2.523407588,NA,56.97369795,24397644,0.783
saudi arabia,2006,50170.16656,2.429536188,NA,57.05062509,2019,High-income countries,Deaths,2046.321973,2.429536188,NA,57.05062509,25382870,0.785
saudi arabia,2007,51865.42946,2.34151859,NA,57.13382632,2019,High-income countries,Deaths,2090.850325,2.34151859,NA,57.13382632,26400068,0.786
saudi arabia,2008,53155.04913,2.260987057,NA,57.22193755,2019,High-income countries,Deaths,2116.568287,2.260987057,NA,57.22193755,27437353,0.794
saudi arabia,2009,54316.39186,2.190921073,NA,57.31017884,2019,High-income countries,Deaths,2133.666401,2.190921073,NA,57.31017884,28483797,0.798
saudi arabia,2010,55444.63194,2.154255166,NA,57.34105029,2019,High-income countries,Deaths,2148.534248,2.154255166,NA,57.34105029,29411929,0.805
saudi arabia,2011,56445.9763,2.155876043,NA,57.30005809,2019,High-income countries,Deaths,2161.73647,2.155876043,NA,57.30005809,30150945,0.816
saudi arabia,2012,57793.59513,2.173802555,NA,57.24721828,2019,High-income countries,Deaths,2187.690488,2.173802555,NA,57.24721828,30821543,0.824
saudi arabia,2013,59975.75728,2.206165505,94.4263382,57.20331659,2019,High-income countries,Deaths,2243.693086,2.206165505,94.4263382,57.20331659,31482498,0.831
saudi arabia,2014,62478.49841,2.262229544,NA,57.16365011,2019,High-income countries,Deaths,2313.299944,2.262229544,NA,57.16365011,32125564,0.836
saudi arabia,2015,64425.73249,2.32113291,NA,57.32578667,2019,High-income countries,Deaths,2355.923352,2.32113291,NA,57.32578667,32749848,0.842
saudi arabia,2016,66912.89026,2.328018692,NA,57.73026433,2019,High-income countries,Deaths,2423.722386,2.328018692,NA,57.73026433,33416270,0.846
saudi arabia,2017,68142.2274,2.303333143,95.32862854,57.99008643,2019,High-income countries,Deaths,2445.479783,2.303333143,95.32862854,57.99008643,34193122,0.849
saudi arabia,2018,69113.93547,2.29264507,NA,58.07132836,2019,High-income countries,Deaths,2461.848479,2.29264507,NA,58.07132836,35018133,0.856
saudi arabia,2019,69792.36124,2.291075743,NA,58.15691649,2019,High-income countries,Deaths,2468.110648,2.291075743,NA,58.15691649,35827362,0.862
senegal,1990,6470.222199,3.08493212,NA,49.71147164,2019,Lower-middle-income countries,Deaths,289.6723672,3.08493212,NA,49.71147164,7536001,0.371
senegal,1991,6595.582592,3.115172576,NA,49.68026082,2019,Lower-middle-income countries,Deaths,295.0691062,3.115172576,NA,49.68026082,7754289,0.372
senegal,1992,6685.966267,3.144104026,NA,49.65284405,2019,Lower-middle-income countries,Deaths,299.401832,3.144104026,NA,49.65284405,7974514,0.373
senegal,1993,6770.923945,3.170851791,NA,49.62703215,2019,Lower-middle-income countries,Deaths,303.6968012,3.170851791,NA,49.62703215,8196551,0.373
senegal,1994,6848.674236,3.195616964,NA,49.59882961,2019,Lower-middle-income countries,Deaths,307.2176439,3.195616964,NA,49.59882961,8416997,0.373
senegal,1995,6777.249961,3.21887854,NA,49.56227388,2019,Lower-middle-income countries,Deaths,304.5159477,3.21887854,NA,49.56227388,8632681,0.375
senegal,1996,6750.662387,3.240300913,NA,49.51557785,2019,Lower-middle-income countries,Deaths,303.312787,3.240300913,NA,49.51557785,8843423,0.376
senegal,1997,6581.324003,3.258838263,NA,49.4613126,2019,Lower-middle-income countries,Deaths,296.3203976,3.258838263,NA,49.4613126,9051539,0.377
senegal,1998,6386.947594,3.273159128,NA,49.40656648,2019,Lower-middle-income countries,Deaths,287.9989204,3.273159128,NA,49.40656648,9261526,0.379
senegal,1999,6207.892669,3.28244359,NA,49.3608631,2019,Lower-middle-income countries,Deaths,280.1354665,3.28244359,NA,49.3608631,9478564,0.382
senegal,2000,5868.381759,3.287093801,NA,49.32530334,2019,Lower-middle-income countries,Deaths,267.6862397,3.287093801,NA,49.32530334,9704287,0.388
senegal,2001,6077.004589,3.289923644,NA,49.29663604,2019,Lower-middle-income countries,Deaths,273.3132526,3.289923644,NA,49.29663604,9938027,0.395
senegal,2002,5647.562532,3.292384468,39.27524948,49.27506765,2019,Lower-middle-income countries,Deaths,255.5464715,3.292384468,39.27524948,49.27506765,10180950,0.399
senegal,2003,5071.952571,3.293261472,NA,49.25637098,2019,Lower-middle-income countries,Deaths,231.0109397,3.293261472,NA,49.25637098,10434504,0.407
senegal,2004,4803.031028,3.290809128,NA,49.2390985,2019,Lower-middle-income countries,Deaths,219.42513,3.290809128,NA,49.2390985,10698691,0.414
senegal,2005,4643.821507,3.284236632,NA,49.22494935,2019,Lower-middle-income countries,Deaths,213.1740172,3.284236632,NA,49.22494935,10974057,0.421
senegal,2006,4629.630011,3.274161816,41.89115143,49.21166253,2019,Lower-middle-income countries,Deaths,214.1199512,3.274161816,41.89115143,49.21166253,11263387,0.429
senegal,2007,4661.598047,3.262874216,NA,49.19798901,2019,Lower-middle-income countries,Deaths,215.8702956,3.262874216,NA,49.19798901,11563869,0.442
senegal,2008,4717.176033,3.252794656,NA,49.18386188,2019,Lower-middle-income countries,Deaths,219.8635129,3.252794656,NA,49.18386188,11872929,0.454
senegal,2009,4843.256787,3.243944858,48.03678131,49.16963297,2019,Lower-middle-income countries,Deaths,226.0507856,3.243944858,48.03678131,49.16963297,12195029,0.461
senegal,2010,4867.381486,3.236804208,NA,49.15526354,2019,Lower-middle-income countries,Deaths,228.7187355,3.236804208,NA,49.15526354,12530121,0.47
senegal,2011,5112.107265,3.230664623,51.81454849,49.14068009,2019,Lower-middle-income countries,Deaths,240.7526764,3.230664623,51.81454849,49.14068009,12875880,0.483
